Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-09-21 00:00:00.000000 ,43016.64,43111,40200,42683.01,20365.747353,2021-09-21 03:59:59.999000 ,853494901.868308,443180,8751.739117,367275420.560977,0
2021-09-21 04:00:00.000000 ,42683.02,43340,42172.24,43301.07,8293.19432,2021-09-21 07:59:59.999000 ,354149710.323566,190547,3840.29328,164026105.202658,0
2021-09-21 08:00:00.000000 ,43301.08,43639,43050,43288.97,7323.01912,2021-09-21 11:59:59.999000 ,317034684.983077,187925,3485.55769,150928045.072414,0
2021-09-21 12:00:00.000000 ,43288.97,43550,42146.13,43072.81,11221.80392,2021-09-21 15:59:59.999000 ,481504776.990614,232576,5340.15398,229179429.600326,0
2021-09-21 16:00:00.000000 ,43072.81,43295.66,41502,42013.63,13878.37868,2021-09-21 19:59:59.999000 ,586575986.000089,290297,6720.28498,284106763.470867,0
2021-09-21 20:00:00.000000 ,42010.81,42331.87,39600,40734.38,23451.937092,2021-09-21 23:59:59.999000 ,959237726.524703,476196,10804.714513,442284564.596641,0
2021-09-22 00:00:00.000000 ,40734.09,42420.75,40565.39,42052.09,13526.93267,2021-09-22 03:59:59.999000 ,563399928.59972,247569,6572.12579,273582411.103597,0
2021-09-22 04:00:00.000000 ,42055.55,42749.4,41820.01,42540,7657.75003,2021-09-22 07:59:59.999000 ,323163762.778056,171329,3737.42588,157737187.418891,0
2021-09-22 08:00:00.000000 ,42541.23,42618.55,41841.46,41928.32,6889.14338,2021-09-22 11:59:59.999000 ,290869426.601901,178188,3267.22742,137959763.476386,0
2021-09-22 12:00:00.000000 ,41928.31,43296,41874.65,43222.96,10768.58855,2021-09-22 15:59:59.999000 ,458225414.432342,230020,5861.96485,249479541.180943,0
2021-09-22 16:00:00.000000 ,43222.96,44000.55,42855.01,43384.9,13704.78238,2021-09-22 19:59:59.999000 ,595042195.060371,324151,6784.28569,294677328.204922,0
2021-09-22 20:00:00.000000 ,43384.93,43673.42,43006,43543.61,5801.85841,2021-09-22 23:59:59.999000 ,251938744.435206,152754,3098.47697,134590851.805603,0
2021-09-23 00:00:00.000000 ,43546.37,44191.42,43069.09,44074.57,7741.41519,2021-09-23 03:59:59.999000 ,337581786.481519,209924,3972.60662,173263060.461148,0
2021-09-23 04:00:00.000000 ,44074.58,44386.6,43685.8,44229.99,6362.4226,2021-09-23 07:59:59.999000 ,280253599.019541,173320,3154.52385,138969265.048625,0
2021-09-23 08:00:00.000000 ,44229.99,44297.25,43361,43648.15,8152.76247,2021-09-23 11:59:59.999000 ,357318858.212629,191472,4002.90067,175477964.834196,0
2021-09-23 12:00:00.000000 ,43648.15,44258.11,43394,43747.63,9131.24163,2021-09-23 15:59:59.999000 ,400643377.434961,229515,4594.60444,201618690.669017,0
2021-09-23 16:00:00.000000 ,43747.63,44936.77,43602,44767.57,10931.03585,2021-09-23 19:59:59.999000 ,486311478.734034,242080,5652.9297,251421360.443966,0
2021-09-23 20:00:00.000000 ,44767.56,44978,44358,44865.26,6380.69881,2021-09-23 23:59:59.999000 ,285102205.599405,149795,3125.43837,139654158.108004,0
2021-09-24 00:00:00.000000 ,44865.26,44978.53,44205,44283.03,7011.65212,2021-09-24 03:59:59.999000 ,312537931.051901,177233,3311.14742,147582169.63735,0
2021-09-24 04:00:00.000000 ,44283.04,45200,43889.64,44818.46,10084.459992,2021-09-24 07:59:59.999000 ,448306023.500679,235247,5116.971412,227613498.545318,0
2021-09-24 08:00:00.000000 ,44818.46,45075,40675,41527.5,33100.37868,2021-09-24 11:59:59.999000 ,1409494288.57309,666662,16693.46518,710910050.665617,0
2021-09-24 12:00:00.000000 ,41527.5,42679.93,40843.82,41944.01,20639.50633,2021-09-24 15:59:59.999000 ,862290328.58447,371448,10100.69784,422390125.62671,0
2021-09-24 16:00:00.000000 ,41944,42533.47,41742.01,42371.43,6655.70748,2021-09-24 19:59:59.999000 ,280388498.289538,189595,3306.38787,139306011.577892,0
2021-09-24 20:00:00.000000 ,42371.43,43200,42303.78,42810.57,6621.72169,2021-09-24 23:59:59.999000 ,283701161.050873,179559,3424.10686,146709107.726894,0
2021-09-25 00:00:00.000000 ,42810.58,42950,42024.54,42608.11,6133.287,2021-09-25 03:59:59.999000 ,260831831.589441,153895,3002.29802,127679784.703346,0
2021-09-25 04:00:00.000000 ,42608.11,42860.94,42206.43,42372.02,4331.38383,2021-09-25 07:59:59.999000 ,184465234.572716,134512,2094.38615,89209006.3160993,0
2021-09-25 08:00:00.000000 ,42369.52,42966.84,41646.28,42485.03,9016.89021,2021-09-25 11:59:59.999000 ,382385024.544325,228248,4342.13283,184190092.745074,0
2021-09-25 12:00:00.000000 ,42485.03,42765.54,42156.33,42669.96,6500.17226,2021-09-25 15:59:59.999000 ,276127437.892964,171296,3410.63855,144903515.200091,0
2021-09-25 16:00:00.000000 ,42669.97,42813.34,42348.39,42665.95,4643.97139,2021-09-25 19:59:59.999000 ,197827124.810296,135571,2326.74049,99136901.4385479,0
2021-09-25 20:00:00.000000 ,42665.95,42808.29,42375,42670.64,2968.8672,2021-09-25 23:59:59.999000 ,126602094.799785,126265,1379.53346,58828670.9801183,0
2021-09-26 00:00:00.000000 ,42670.63,42735.05,41904.02,42212.4,6281.36443,2021-09-26 03:59:59.999000 ,265599190.27899,168845,2838.90894,120008816.086996,0
2021-09-26 04:00:00.000000 ,42212.41,42302.79,40750,41231.34,8923.43529,2021-09-26 07:59:59.999000 ,371129057.324316,221347,4133.07114,171947602.463707,0
2021-09-26 08:00:00.000000 ,41227.07,43746.9,41037.13,43063.57,16196.41116,2021-09-26 11:59:59.999000 ,688091844.244846,374930,8422.67204,357746982.106972,0
2021-09-26 12:00:00.000000 ,43063.57,43467.22,43063.57,43343.73,6836.45864,2021-09-26 15:59:59.999000 ,295897909.053941,207824,3481.33572,150680534.095065,0
2021-09-26 16:00:00.000000 ,43343.73,43543.99,43078.33,43252.54,5061.38959,2021-09-26 19:59:59.999000 ,218886298.474794,193184,2476.69591,107106044.060152,0
2021-09-26 20:00:00.000000 ,43255.32,43950,42673.67,43160.9,6580.93854,2021-09-26 23:59:59.999000 ,285052779.902889,208015,3410.06072,147735813.315694,0
2021-09-27 00:00:00.000000 ,43160.9,44350,42933,44038.75,7631.49537,2021-09-27 03:59:59.999000 ,334769526.826022,186200,3952.15738,173361543.247737,0
2021-09-27 04:00:00.000000 ,44038.74,44250,43662,43688.03,5042.54367,2021-09-27 07:59:59.999000 ,221651395.821819,127694,2487.73771,109379749.593782,0
2021-09-27 08:00:00.000000 ,43685.34,44129.28,43367.57,43747.69,6312.56101,2021-09-27 11:59:59.999000 ,276191465.045288,154135,3093.31335,135367247.3486,0
2021-09-27 12:00:00.000000 ,43747.68,44089.75,43045.53,43293.26,8097.29964,2021-09-27 15:59:59.999000 ,351428182.158636,211560,3906.03129,169580034.585963,0
2021-09-27 16:00:00.000000 ,43293.27,43416.42,42850,43011.82,6042.74948,2021-09-27 19:59:59.999000 ,260514537.67937,160840,2711.22578,116883033.401157,0
2021-09-27 20:00:00.000000 ,43011.82,43400,42098,42147.35,6650.19466,2021-09-27 23:59:59.999000 ,284357192.272288,161058,3157.38795,135014374.21347,0
2021-09-28 00:00:00.000000 ,42147.35,42703.65,41942,42558.4,6135.42718,2021-09-28 03:59:59.999000 ,259880829.70844,144714,2963.32604,125562067.988879,0
2021-09-28 04:00:00.000000 ,42558.41,42787.38,41650,41775.25,6587.71759,2021-09-28 07:59:59.999000 ,278111346.553133,160520,2996.13369,126459238.910303,0
2021-09-28 08:00:00.000000 ,41777.79,42174.26,41514.12,42101.49,8390.10412,2021-09-28 11:59:59.999000 ,351210241.034598,179651,4104.19005,171819293.255848,0
2021-09-28 12:00:00.000000 ,42105.61,42593.69,41278.49,41447.18,10870.85097,2021-09-28 15:59:59.999000 ,454595867.214281,258992,5249.21217,219481217.967057,0
2021-09-28 16:00:00.000000 ,41447.18,41763.97,41115,41601.99,6244.9725,2021-09-28 19:59:59.999000 ,258805494.509066,161404,3007.9791,124666274.539077,0
2021-09-28 20:00:00.000000 ,41601.8,42017.33,40888,41026.54,5143.19004,2021-09-28 23:59:59.999000 ,213701608.819339,140108,2389.24925,99318779.5512824,0
2021-09-29 00:00:00.000000 ,41025.01,42274.76,40753.88,42199.99,7546.17963,2021-09-29 03:59:59.999000 ,313533837.235272,169610,3743.45109,155572502.403804,0
2021-09-29 04:00:00.000000 ,42199.99,42476.26,42000,42450.25,3870.2589,2021-09-29 06:59:59.999000 ,163520851.614239,95445,1997.93245,84418105.7843874,0
2021-09-29 08:00:00.000000 ,42442,42500,42000,42399.98,4019.72227,2021-09-29 11:59:59.999000 ,170091662.758051,118617,2005.96211,84891046.4653131,0
2021-09-29 12:00:00.000000 ,42399.98,42590,41619.99,41698.98,7424.90548,2021-09-29 15:59:59.999000 ,312476956.513227,194183,3391.91428,142756483.774162,0
2021-09-29 16:00:00.000000 ,41698.97,41824.01,41052.4,41207.86,5907.52309,2021-09-29 19:59:59.999000 ,244634271.9036,178663,2911.7575,120583744.557359,0
2021-09-29 20:00:00.000000 ,41207.87,41580.67,40900,41524.28,4742.9455,2021-09-29 23:59:59.999000 ,195367896.031986,128391,2287.40917,94244459.8020334,0
2021-09-30 00:00:00.000000 ,41524.29,43729.68,41410.17,43591.23,10700.82651,2021-09-30 03:59:59.999000 ,458350766.777814,239051,5579.68121,238966636.285788,0
2021-09-30 04:00:00.000000 ,43591.24,43830,43217.16,43286.88,5896.65545,2021-09-30 07:59:59.999000 ,256632944.703615,172787,2734.04811,118995197.660782,0
2021-09-30 08:00:00.000000 ,43286.88,43446.77,42697.01,43072.29,7385.82971,2021-09-30 11:59:59.999000 ,318087829.792917,164189,3681.20536,158592164.142746,0
2021-09-30 12:00:00.000000 ,43072.29,43777,42850,43149.02,9589.71375,2021-09-30 15:59:59.999000 ,414890602.807512,234625,4858.44157,210244173.10031,0
2021-09-30 16:00:00.000000 ,43149.02,44141.37,42819.86,43532.31,8533.13649,2021-09-30 19:59:59.999000 ,371065092.56326,235981,4457.083,193985027.296681,0
2021-09-30 20:00:00.000000 ,43532.32,43915.89,43100,43824.1,4275.0659,2021-09-30 23:59:59.999000 ,186458766.919561,151182,2038.48049,88904749.7395265,0
2021-10-01 00:00:00.000000 ,43820.01,44059,43283.03,43635.79,5635.94634,2021-10-01 03:59:59.999000 ,246043694.041483,134614,2660.39924,116127851.575064,0
2021-10-01 04:00:00.000000 ,43635.79,44836,43456.46,44788.42,8500.0692,2021-10-01 07:59:59.999000 ,375680549.478026,192367,4824.19205,213229593.01882,0
2021-10-01 08:00:00.000000 ,44788.42,47786.7,44700,47488.08,21685.65842,2021-10-01 11:59:59.999000 ,1006723829.15346,553471,11689.1817,542802854.408942,0
2021-10-01 12:00:00.000000 ,47488.07,47886.11,46763.68,47363.68,14747.75492,2021-10-01 15:59:59.999000 ,697429370.788929,363123,6788.81732,321042706.842039,0
2021-10-01 16:00:00.000000 ,47363.69,48190,47232.98,48030,8403.11668,2021-10-01 19:59:59.999000 ,400427153.610287,255196,4519.01366,215406629.892065,0
2021-10-01 20:00:00.000000 ,48029.99,48495,47710.01,48141.61,7272.32936,2021-10-01 23:59:59.999000 ,349790289.520292,272466,3675.27924,176801889.600897,0
2021-10-02 00:00:00.000000 ,48141.6,48224.01,47443.98,47520.84,6138.50236,2021-10-02 03:59:59.999000 ,293262274.653796,173350,2995.92544,143123331.776154,0
2021-10-02 04:00:00.000000 ,47520.84,47900,47430.18,47725.01,4435.01689,2021-10-02 07:59:59.999000 ,211486887.982755,142184,2278.27695,108615837.287326,0
2021-10-02 08:00:00.000000 ,47725,47899.01,47478.44,47683.45,3471.37761,2021-10-02 11:59:59.999000 ,165420353.481106,117608,1635.85392,77952092.388352,0
2021-10-02 12:00:00.000000 ,47683.46,48336.59,47616.8,47828.52,7082.00484,2021-10-02 15:59:59.999000 ,339078727.591467,208515,3711.64772,177734726.660487,0
2021-10-02 16:00:00.000000 ,47831.94,48267,47650,48239.99,4984.54689,2021-10-02 19:59:59.999000 ,238934236.262809,170626,2469.31449,118371966.742859,0
2021-10-02 20:00:00.000000 ,48240,48300,47500,47634.9,4397.53272,2021-10-02 23:59:59.999000 ,210882400.560512,183833,2089.4851,100209654.301024,0
2021-10-03 00:00:00.000000 ,47634.89,47963,47088,47898.66,5228.21154,2021-10-03 03:59:59.999000 ,248447039.54276,185278,2537.65764,120612854.716704,0
2021-10-03 04:00:00.000000 ,47894.44,48100,47788.34,47895.99,2555.92029,2021-10-03 07:59:59.999000 ,122519950.132906,113626,1253.15051,60075890.5825461,0
2021-10-03 08:00:00.000000 ,47896,48048,47600,47974.86,3925.68937,2021-10-03 11:59:59.999000 ,187803796.647153,132937,1890.07617,90428280.1209392,0
2021-10-03 12:00:00.000000 ,47974.86,48150,47799.18,47879.82,4201.8022,2021-10-03 15:59:59.999000 ,201563470.648803,152254,2050.83839,98393989.5079931,0
2021-10-03 16:00:00.000000 ,47879.81,49228.08,47821.96,48774.76,8607.23932,2021-10-03 19:59:59.999000 ,418805984.200352,311208,4797.96164,233448495.300229,0
2021-10-03 20:00:00.000000 ,48774.76,48837.88,47601.89,48200.01,6306.19329,2021-10-03 23:59:59.999000 ,303624221.018604,218991,2897.13079,139483536.179138,0
2021-10-04 00:00:00.000000 ,48200.01,48280.71,47336,47468.79,5884.57398,2021-10-04 03:59:59.999000 ,281326457.582605,179335,2671.72734,127755788.355846,0
2021-10-04 04:00:00.000000 ,47468.79,47865.51,47234.21,47838.54,4578.42683,2021-10-04 07:59:59.999000 ,218163996.181981,149386,2318.04204,110452357.306724,0
2021-10-04 08:00:00.000000 ,47838.54,47962.51,47352.77,47585.85,4662.09258,2021-10-04 11:59:59.999000 ,221994023.204671,157037,2000.91592,95281230.7060618,0
2021-10-04 12:00:00.000000 ,47585.84,48500,46891,47758.23,10791.88677,2021-10-04 15:59:59.999000 ,514762067.078189,309463,5329.96294,254301484.868435,0
2021-10-04 16:00:00.000000 ,47758.22,49536.12,47694.41,49380,14116.14153,2021-10-04 19:59:59.999000 ,690177634.116616,425808,7386.7413,361177402.188063,0
2021-10-04 20:00:00.000000 ,49380,49498.78,48556.09,49224.94,6763.37203,2021-10-04 23:59:59.999000 ,332040182.962296,216663,3325.10186,163264537.363521,0
2021-10-05 00:00:00.000000 ,49224.93,49799,49022.4,49306.68,6864.56149,2021-10-05 03:59:59.999000 ,338912805.702303,238888,3282.68814,162100005.391607,0
2021-10-05 04:00:00.000000 ,49306.68,49664.14,49088,49476.51,4989.66359,2021-10-05 07:59:59.999000 ,246251513.706157,154347,2459.53841,121391989.170687,0
2021-10-05 08:00:00.000000 ,49476.52,50350,49376.06,49877.06,10294.60776,2021-10-05 11:59:59.999000 ,514363392.925085,297979,5477.95018,273752294.407444,0
2021-10-05 12:00:00.000000 ,49877.06,50388,49575.94,49793.57,9995.23455,2021-10-05 15:59:59.999000 ,499565424.882216,294387,4874.58176,243667222.42939,0
2021-10-05 16:00:00.000000 ,49793.57,51388,49640.36,51190.11,10381.58737,2021-10-05 19:59:59.999000 ,524513349.290471,339217,5724.48579,289302556.766735,0
2021-10-05 20:00:00.000000 ,51190.11,51886.3,51104.47,51471.99,9600.01317,2021-10-05 23:59:59.999000 ,494495342.511491,316833,4868.16618,250831804.832866,0
2021-10-06 00:00:00.000000 ,51471.99,51600,50917.73,51513.81,6868.6122,2021-10-06 03:59:59.999000 ,352577946.610906,209980,3291.91616,168997359.414871,0
2021-10-06 04:00:00.000000 ,51512.13,51828,51088,51449.99,9945.20825,2021-10-06 07:59:59.999000 ,511790462.736896,242796,4749.04032,244355161.607419,0
2021-10-06 08:00:00.000000 ,51450,51500,50382.41,51306.56,14543.35572,2021-10-06 11:59:59.999000 ,741085459.255836,382671,7150.27094,364404952.272269,0
2021-10-06 12:00:00.000000 ,51306.57,55555,51259.84,54984.19,29280.489007,2021-10-06 15:59:59.999000 ,1574121368.36894,928938,16074.3454,863919428.245483,0
2021-10-06 16:00:00.000000 ,54984.2,55109.67,54446.54,55049.99,10656.02466,2021-10-06 19:59:59.999000 ,583458568.096276,341227,5155.2684,282317328.481138,0
2021-10-06 20:00:00.000000 ,55049.99,55750,54812,55315,8583.855344,2021-10-06 23:59:59.999000 ,473893460.312668,337514,4243.186297,234331883.642061,0
2021-10-07 00:00:00.000000 ,55315,55332.31,54112,54810.94,9577.20435,2021-10-07 03:59:59.999000 ,525022479.119593,299287,4702.77541,257806074.426889,0
2021-10-07 04:00:00.000000 ,54810.93,55237.04,54235.33,54755.92,9647.56154,2021-10-07 07:59:59.999000 ,527170758.017837,256789,4917.45827,268599335.450209,0
2021-10-07 08:00:00.000000 ,54755.91,54778.91,53786.13,54305.54,10697.6879,2021-10-07 11:59:59.999000 ,579819151.533398,336624,5138.74826,278538369.943046,0
2021-10-07 12:00:00.000000 ,54305.53,54700,53357,53899.99,12060.71474,2021-10-07 15:59:59.999000 ,652007910.24185,382857,5472.91415,295832567.54067,0
2021-10-07 16:00:00.000000 ,53902.39,54330,53400,53962.76,7836.33158,2021-10-07 19:59:59.999000 ,423288542.450094,244406,3701.42854,199910446.697384,0
2021-10-07 20:00:00.000000 ,53962.75,54640.3,53607.27,53785.22,5097.87755,2021-10-07 23:59:59.999000 ,275834279.72587,183184,2552.57386,138139822.980789,0
2021-10-08 00:00:00.000000 ,53785.22,54429.99,53691.02,53815.22,5375.83993,2021-10-08 03:59:59.999000 ,290331240.251056,167904,2534.84592,136924726.989994,0
2021-10-08 04:00:00.000000 ,53815.21,54967.97,53617.61,54829.39,8039.6728,2021-10-08 07:59:59.999000 ,435971701.950046,223884,4057.71927,220160534.489788,0
2021-10-08 08:00:00.000000 ,54829.38,56100,54753.66,55242.72,13260.47223,2021-10-08 11:59:59.999000 ,735319526.213804,442316,6821.3745,378345143.860565,0
2021-10-08 12:00:00.000000 ,55242.71,55300,54024.84,54324.84,9801.73911,2021-10-08 15:59:59.999000 ,535204351.475319,349282,4648.64385,253840833.640479,0
2021-10-08 16:00:00.000000 ,54324.83,54700,54042.38,54686.48,4641.59746,2021-10-08 19:59:59.999000 ,252509116.237181,163545,2293.3164,124761182.972999,0
2021-10-08 20:00:00.000000 ,54686.48,54774.35,53775.83,53951.43,5040.93632,2021-10-08 23:59:59.999000 ,272751688.966674,201901,2287.2934,123767534.91435,0
2021-10-09 00:00:00.000000 ,53955.67,54699,53661.67,54560.58,4885.17671,2021-10-09 03:59:59.999000 ,264537930.001691,158819,2402.25678,130131238.551508,0
2021-10-09 04:00:00.000000 ,54562.58,55100,54384.27,54917.55,4846.20259,2021-10-09 07:59:59.999000 ,265437074.869533,153563,2461.18745,134857019.285833,0
2021-10-09 08:00:00.000000 ,54917.56,55340.3,54490.55,54792.68,10880.54655,2021-10-09 11:59:59.999000 ,596739652.668174,313282,5556.26484,304782656.986639,0
2021-10-09 12:00:00.000000 ,54792.68,55489,54792.68,54977.29,12974.62361,2021-10-09 15:59:59.999000 ,714892271.272818,380750,6544.64728,360618706.268778,0
2021-10-09 16:00:00.000000 ,54977.29,55149.96,54592.21,54656.81,11444.01939,2021-10-09 19:59:59.999000 ,627775514.742008,308826,5638.57204,309321001.752054,0
2021-10-09 20:00:00.000000 ,54656.81,55165,54323,54949.72,10146.51128,2021-10-09 23:59:59.999000 ,555480347.141369,294243,5083.8191,278333717.364158,0
2021-10-10 00:00:00.000000 ,54949.72,55199,54080,55049.15,13788.55433,2021-10-10 03:59:59.999000 ,754487381.970349,349213,6775.68942,370789396.979353,0
2021-10-10 04:00:00.000000 ,55049.16,56074.43,54850,55668.81,15429.10845,2021-10-10 07:59:59.999000 ,856741875.051865,428869,8184.66028,454490142.274003,0
2021-10-10 08:00:00.000000 ,55668.81,55928,54680,55144.99,14352.73087,2021-10-10 11:59:59.999000 ,792278525.083078,383494,7012.13094,387172557.212059,0
2021-10-10 12:00:00.000000 ,55145,55551.38,54638,55373.01,12625.99494,2021-10-10 15:59:59.999000 ,696127172.537167,359896,6134.10425,338198791.647827,0
2021-10-10 16:00:00.000000 ,55370.28,55523.36,55000,55450.25,11798.42221,2021-10-10 19:59:59.999000 ,652126361.665618,335359,5900.30839,326132659.070043,0
2021-10-10 20:00:00.000000 ,55450.25,56561.31,54333.85,54659,21243.025328,2021-10-10 23:59:59.999000 ,1172197009.0818,570345,10650.022468,587638699.658994,0
2021-10-11 00:00:00.000000 ,54659.01,56750,54415.06,56507.09,13331.562059,2021-10-11 03:59:59.999000 ,739664966.135595,375783,6764.451735,375399924.411403,0
2021-10-11 04:00:00.000000 ,56505.05,57049,56142.85,56789.76,8050.995249,2021-10-11 07:59:59.999000 ,455817950.501978,288113,4456.653917,252383409.397433,0
2021-10-11 08:00:00.000000 ,56789.76,56879.95,55862.78,56407.51,7651.44583,2021-10-11 11:59:59.999000 ,431665311.875784,222066,3654.91706,206226124.794074,0
2021-10-11 12:00:00.000000 ,56406.68,57678,56092.33,57490.18,11163.009556,2021-10-11 15:59:59.999000 ,637339721.64138,352866,5535.139559,316100877.04045,0
2021-10-11 16:00:00.000000 ,57490.17,57839.04,57168.67,57488.33,6722.160367,2021-10-11 19:59:59.999000 ,386277726.42969,239096,3481.771032,200102661.156776,0
2021-10-11 20:00:00.000000 ,57488.33,57506.84,56800,57471.35,6013.99269,2021-10-11 23:59:59.999000 ,343907941.139222,212485,2965.89571,169612846.316914,0
2021-10-12 00:00:00.000000 ,57471.35,57471.35,56400,56711.35,7661.14666,2021-10-12 03:59:59.999000 ,435359521.988458,194673,3830.54525,217652301.831067,0
2021-10-12 04:00:00.000000 ,56711.36,57680,56558,57342.79,6572.08788,2021-10-12 07:59:59.999000 ,376075867.591186,195206,3382.35148,193568969.231464,0
2021-10-12 08:00:00.000000 ,57342.79,57618.99,56680,57240.14,7093.9373,2021-10-12 11:59:59.999000 ,405309306.037517,226439,3601.47029,205769875.279861,0
2021-10-12 12:00:00.000000 ,57240.14,57450,56010,56303.2,11228.66882,2021-10-12 15:59:59.999000 ,638029542.711736,328440,5493.25526,312199126.045199,0
2021-10-12 16:00:00.000000 ,56300.66,56376.74,55154.72,55329.78,9244.17275,2021-10-12 19:59:59.999000 ,515924181.325612,289631,4390.78272,245079875.049279,0
2021-10-12 20:00:00.000000 ,55329.78,56548.99,53879,55996.93,11671.27209,2021-10-12 23:59:59.999000 ,646512263.231441,320023,5459.03747,302814095.112291,0
2021-10-13 00:00:00.000000 ,55996.91,56599.99,55825.9,56277.78,5980.76846,2021-10-13 03:59:59.999000 ,336599526.648084,180926,3051.6581,171757154.339394,0
2021-10-13 04:00:00.000000 ,56277.79,56365,54562.34,54612.61,10682.25936,2021-10-13 07:59:59.999000 ,591390899.898322,265542,5248.37266,290486727.065772,0
2021-10-13 08:00:00.000000 ,54612.6,55295.7,54167.19,55210.79,9667.88324,2021-10-13 11:59:59.999000 ,529773707.050995,280884,4806.26677,263417378.841095,0
2021-10-13 12:00:00.000000 ,55210.8,56440.75,54521.74,56168.85,10626.72608,2021-10-13 15:59:59.999000 ,589594405.04744,292210,5163.97238,286569385.930145,0
2021-10-13 16:00:00.000000 ,56168.85,57300,56072.75,57259.77,10095.6927,2021-10-13 19:59:59.999000 ,574269578.73345,288612,4999.08569,284342553.659229,0
2021-10-13 20:00:00.000000 ,57259.77,57777,56607.27,57367,8755.11508,2021-10-13 23:59:59.999000 ,501679570.099013,302315,4715.77647,270239125.840005,0
2021-10-14 00:00:00.000000 ,57370.83,58532.54,57138.72,58065.99,8883.242761,2021-10-14 03:59:59.999000 ,515442378.363522,311125,4863.293649,282212559.790853,0
2021-10-14 04:00:00.000000 ,58065.99,58169.99,57333.33,57367.3,6072.24549,2021-10-14 07:59:59.999000 ,351167452.344629,196218,3019.52361,174655883.548403,0
2021-10-14 08:00:00.000000 ,57367.3,58150,57189,57622.42,7588.26582,2021-10-14 11:59:59.999000 ,436989776.800974,252021,3894.94813,224299698.996391,0
2021-10-14 12:00:00.000000 ,57622.42,57986.2,56947.59,57331.31,8973.34822,2021-10-14 15:59:59.999000 ,515948600.883541,264286,4337.48228,249443664.265163,0
2021-10-14 16:00:00.000000 ,57331.3,58086.98,56818.05,57833.12,8438.51013,2021-10-14 19:59:59.999000 ,484158992.250527,236333,4335.27676,248817904.751244,0
2021-10-14 20:00:00.000000 ,57833.11,57867.11,57207.89,57347.94,3097.72436,2021-10-14 23:59:59.999000 ,178208590.948043,112065,1489.74055,85708765.5135408,0
2021-10-15 00:00:00.000000 ,57347.94,59453.75,56850,59431.71,14605.267521,2021-10-15 03:59:59.999000 ,853710239.062945,406631,8069.706453,471649227.750119,0
2021-10-15 04:00:00.000000 ,59431.7,59998,59142.86,59231.5,12301.34388,2021-10-15 07:59:59.999000 ,732436705.127917,365178,6913.14695,411704855.398881,0
2021-10-15 08:00:00.000000 ,59231.5,59537.61,58739.17,59527.99,10325.42444,2021-10-15 11:59:59.999000 ,610846018.378923,332097,5106.9076,302138513.429532,0
2021-10-15 12:00:00.000000 ,59527.99,60361.5,59187.66,60038.36,13521.040306,2021-10-15 15:59:59.999000 ,809308481.789276,427826,7010.821165,419694263.939702,0
2021-10-15 16:00:00.000000 ,60038.36,61880,60001.91,61446.32,16551.78547,2021-10-15 19:59:59.999000 ,1012527063.29911,531447,8966.598329,548388582.005467,0
2021-10-15 20:00:00.000000 ,61446.33,62933,60797.01,61672.42,15208.046405,2021-10-15 23:59:59.999000 ,940560861.068564,585958,7846.495834,485394431.146102,0
2021-10-16 00:00:00.000000 ,61672.42,61771.65,61120,61655.99,5588.91891,2021-10-16 03:59:59.999000 ,343469647.527813,193770,2646.06087,162608889.869715,0
2021-10-16 04:00:00.000000 ,61655.99,62378.42,61551.31,61733.96,5511.08148,2021-10-16 07:59:59.999000 ,341494484.853029,245427,2845.34959,176318418.589053,0
2021-10-16 08:00:00.000000 ,61733.96,62062.55,61324.79,61597.26,7202.4555,2021-10-16 11:59:59.999000 ,443738483.015671,268083,3706.455,228337364.837518,0
2021-10-16 12:00:00.000000 ,61597.26,61605.81,60398.73,60941.04,9088.29165,2021-10-16 15:59:59.999000 ,554020450.396917,341878,4235.51694,258192971.604626,0
2021-10-16 16:00:00.000000 ,60941.04,61215.64,60150,60834.34,4907.47821,2021-10-16 19:59:59.999000 ,297740016.216173,188001,2337.67975,141850225.957229,0
2021-10-16 20:00:00.000000 ,60834.34,61300,60500,60875.57,3169.65521,2021-10-16 23:59:59.999000 ,192910976.799308,123220,1515.40069,92228586.7578754,0
2021-10-17 00:00:00.000000 ,60875.57,61405.94,60475.76,61115.85,4503.40157,2021-10-17 03:59:59.999000 ,274808504.971565,137268,2179.73636,133025672.603427,0
2021-10-17 04:00:00.000000 ,61115.86,61249.93,60299.33,60329.54,4069.74115,2021-10-17 07:59:59.999000 ,247442915.430904,165512,1875.06693,114018057.468488,0
2021-10-17 08:00:00.000000 ,60329.54,61465.9,60322.85,60939.89,5326.37044,2021-10-17 11:59:59.999000 ,325027536.951447,202723,2769.65885,169021296.488399,0
2021-10-17 12:00:00.000000 ,60939.9,61326.64,60471.97,60764.12,5810.58981,2021-10-17 15:59:59.999000 ,353683567.858203,194638,2996.39613,182440326.446055,0
2021-10-17 16:00:00.000000 ,60764.13,61080,60379.56,60519.48,4656.47754,2021-10-17 19:59:59.999000 ,283117714.594315,207769,2290.19262,139286268.755626,0
2021-10-17 20:00:00.000000 ,60519.48,61718.39,58963,61528.33,14732.66073,2021-10-17 23:59:59.999000 ,887616054.990872,423745,7178.89209,432732383.007299,0
2021-10-18 00:00:00.000000 ,61528.32,62578.91,61406.27,62123.87,8220.86368,2021-10-18 03:59:59.999000 ,511191962.658571,324141,4476.05581,278369932.896666,0
