target,x1,x2
2.0,3.58779003343,2.90752575285
2.0,6.19876440293,4.97406514951
2.0,6.68142081058,6.65355383994
2.0,3.88336145133,6.6957292013
2.0,8.343514547,4.40852556015
2.0,4.29602072261,3.33258795669
2.0,3.43179545267,6.5620698354
2.0,6.06861444471,9.01660869579
2.0,3.73058549331,5.71033572147
2.0,10.0542161835,4.90448688722
2.0,3.93806838103,3.40841894819
2.0,3.49225247612,5.06718855391
2.0,2.35788574263,2.24435817364
2.0,3.97486640889,7.15161399414
2.0,0.970665328034,5.89648556048
2.0,8.04871740851,6.11055683066
2.0,3.28041626074,3.83834048582
2.0,3.47094559529,4.25625407558
2.0,6.31905594571,8.37684594079
2.0,7.36158319499,1.33399084829
2.0,3.72542095721,3.19102318102
2.0,5.98743275189,1.70127020121
2.0,7.23623939792,3.1347949874
2.0,5.65416152898,4.82399613906
2.0,5.1074518236,3.83738296874
2.0,7.72338658984,5.50698159595
2.0,5.29415370938,3.90741895539
2.0,5.04729095967,3.2154802541
2.0,3.15870546215,5.75731180753
2.0,5.86098110488,6.63453807609
2.0,9.36654743978,6.89808844591
2.0,4.53422261952,4.76334888233
2.0,6.54783768211,10.3783145476
2.0,1.9046211355,6.04056131832
2.0,7.49576898349,6.5798040999
2.0,3.60720504814,3.44404532111
2.0,8.97214015364,3.57011683918
2.0,8.90355677796,5.92639337482
2.0,6.85320787249,7.67981297838
2.0,6.13000014007,9.15127302636
2.0,4.44908344355,7.2486587328
2.0,2.44285650237,4.73930528903
2.0,4.39872752778,5.68950779342
2.0,4.42512533961,1.73453326014
2.0,4.25117519288,5.80185896521
2.0,-1.26698579752,5.20207089981
2.0,6.81693862116,2.90040152923
2.0,3.66647053416,2.59193167426
2.0,5.20956707529,4.46095512884
2.0,5.45885349976,3.03815715116
2.0,4.56849199761,5.80333581452
2.0,5.20774219535,3.85360531855
2.0,6.43834650617,4.3934748109
2.0,5.3202668449,1.84727215565
2.0,4.09920768421,5.05344200454
2.0,0.154845391808,2.39724026668
2.0,4.01700611234,5.17280508686
2.0,0.981328923027,5.39879501436
2.0,10.0210729902,7.28942696591
2.0,7.97042670168,7.83239683015
2.0,5.86551119334,5.32102423705
2.0,7.08723066292,6.74469214539
2.0,4.28284707913,3.6848487705
2.0,3.31677155629,4.78770323754
2.0,5.05618248643,8.69130407737
2.0,2.34504266522,5.35682775322
2.0,3.46311944151,4.67494993385
2.0,4.89741766839,7.07193794329
2.0,7.49422001866,5.48504663514
2.0,2.73090647804,1.84322762741
2.0,7.0565124497,7.34201070787
2.0,4.36074435688,5.77208296778
2.0,8.69941432579,4.06976873506
2.0,8.05114685875,5.28375615139
2.0,9.5008471345,4.67437234177
2.0,3.85531498548,7.84122157309
2.0,7.43418718572,6.71004690782
2.0,5.40409819648,4.46190881549
2.0,3.23854924311,4.29365773555
2.0,2.79963304707,5.53768785663
2.0,4.94530392206,6.8043949855
2.0,4.27187402393,6.27828052504
2.0,7.24397116965,3.27729451652
2.0,4.68892008401,4.20985444412
2.0,7.32319738088,6.21533604747
2.0,3.77520351987,3.7306072638
2.0,5.75724031566,2.47903384327
2.0,8.58861894633,5.09597236795
2.0,4.03276393321,5.29190084278
2.0,6.47489324155,3.63211779707
2.0,3.80137499175,7.21486463173
2.0,6.34905636414,4.58175555583
2.0,8.91151930455,3.08113671247
2.0,8.03867673817,5.1931631833
2.0,6.72481401495,5.15412701906
2.0,4.4656185568,5.85719867025
2.0,6.65777789476,2.18193601658
2.0,6.13721772327,5.16196133507
2.0,4.17729883357,5.61925643257
2.0,2.3205966656,3.92635866904
2.0,5.71720443446,5.35559129066
2.0,5.10059213207,8.79061758151
2.0,4.74241696435,5.60204184058
2.0,3.98355870117,6.01740817867
2.0,8.60919013219,4.79555802035
2.0,1.77271983787,5.51895117947
2.0,5.17761967882,5.78462790931
2.0,4.42597119079,6.46127711309
2.0,3.56447536204,8.73643021206
2.0,3.7939454568,3.35244930787
2.0,1.20274269013,5.17729070207
2.0,5.50566693511,4.43895689963
2.0,3.08248360921,0.486125818045
2.0,8.49238262169,5.35678519762
2.0,7.45784110606,2.81245914703
2.0,1.18292866677,1.57599944263
2.0,3.30863498307,5.35997694438
2.0,7.18134599149,6.23081781999
2.0,4.55776491376,4.86590035836
2.0,6.0353152148,2.03659096236
2.0,3.39171050086,4.96485198906
2.0,5.58655062029,1.55619078379
2.0,9.8281930271,5.78872436779
2.0,9.04704321507,3.38729569483
2.0,-1.15827806299,6.37011586766
2.0,2.86172156601,3.81665774839
2.0,7.43777251199,5.03379940496
2.0,3.38279860857,3.42538172409
2.0,5.0490864029,5.98884537141
2.0,8.18429073641,4.80077929897
2.0,8.05872197954,4.05508903505
2.0,5.11184110599,3.82130219591
2.0,5.39566385964,7.61298018949
2.0,3.22353641259,0.17501993502
2.0,4.52372156067,4.49792838957
2.0,5.1866135632,5.17944696612
2.0,3.23250182828,7.00663227769
2.0,3.64282979571,7.75161022572
2.0,5.70018064084,5.00533766674
2.0,7.55487202794,5.90378644593
2.0,4.45788643653,3.04608488414
2.0,3.31593139475,7.80196762638
2.0,6.7420150979,3.966543551
2.0,3.36945976412,5.49195678124
2.0,4.05081356664,6.02845207457
2.0,3.88122990305,7.21220654811
2.0,6.11675609666,3.55015740296
2.0,2.44178496845,4.21429470926
2.0,6.0843542037,1.93828326492
2.0,4.90714984611,3.29943345803
2.0,1.72840591675,3.14309438544
2.0,4.5644526341,7.38988433301
2.0,4.19139787115,4.71069435889
2.0,7.65867043948,5.70736046873
2.0,4.83033867976,4.745034281
2.0,6.98546114491,4.45746628567
2.0,8.42470534046,4.70662759863
2.0,4.18080075571,3.95053590729
2.0,3.8954554367,4.65009908984
2.0,5.76921461161,4.41297691067
2.0,5.95295683659,2.08070623452
2.0,3.96609168625,5.58354883859
2.0,5.32265166856,5.39868692741
2.0,6.5028270367,4.96746585707
2.0,5.29821563865,6.0049094281
2.0,6.64330450464,6.92737641225
2.0,7.73702548965,5.28516864456
2.0,0.829425152584,1.52467547316
2.0,5.84219365183,5.41097138874
2.0,7.54256162611,6.80407833131
2.0,7.24818955297,2.20740428754
2.0,9.4551336489,6.74004989031
2.0,3.48176830587,4.91121932992
2.0,2.05277788299,4.17337113017
2.0,2.74398898573,4.93245844058
2.0,4.89201953551,7.31718992027
2.0,9.84257484284,4.8250989487
2.0,8.38726597552,0.573124209764
2.0,2.57711896615,4.38200976469
2.0,6.0724227448,5.49830149245
2.0,7.1884633073,3.92590642278
2.0,-0.357192465645,3.94467026453
2.0,2.18913670277,1.29686186079
2.0,3.25457291116,5.89429012199
2.0,6.11674248525,2.9629463878
2.0,4.72492788782,3.03296288726
2.0,4.25249967854,4.38592065207
2.0,6.42659154552,3.91425737397
2.0,5.16587062885,7.09178679346
2.0,7.38144350096,4.78074409068
2.0,1.36782536026,6.16742240304
2.0,7.39584079403,3.14735517055
2.0,1.63892182392,4.51915454339
2.0,11.2074832195,3.77065593437
2.0,2.06087605928,4.87786546181
2.0,2.59350438581,5.75247924517
2.0,3.13862570234,4.19618317337
2.0,3.98659279577,5.425895562
2.0,2.92877058873,3.24733722691
2.0,7.21618104109,5.66852937534
2.0,5.64363081463,2.83816733737
2.0,9.46747393328,3.43145859748
2.0,2.01181753985,8.26878154333
2.0,7.45908722652,5.43581983046
2.0,4.6469397763,3.88429473366
2.0,2.01793871572,7.05039277109
2.0,10.6852825971,4.16252730119
2.0,3.81875553913,4.86440409942
2.0,6.60792556525,3.51623191805
2.0,6.05528961905,5.73148928557
2.0,5.53427821028,5.93465914323
2.0,3.3502328238,3.70940147358
2.0,7.0284310103,3.52182670378
2.0,6.61336423077,5.41787209549
2.0,6.56224308799,5.4274517292
2.0,3.53829370429,5.15382967465
2.0,1.5216442765,3.53771946385
2.0,2.98079310761,4.82988820248
2.0,4.42023068237,5.74030913278
2.0,5.95188334648,4.70373559261
2.0,5.24032174374,5.86275493654
2.0,8.12485572533,6.16611952285
2.0,1.28486247277,3.67323876602
2.0,4.99171349451,4.88227963319
2.0,3.07091259063,5.65353556783
2.0,6.11018602323,4.50978996028
2.0,4.37200321544,5.25109170108
2.0,4.97792850592,6.46065124151
2.0,3.97050676992,6.0308564287
2.0,6.09799413655,9.93848709349
2.0,4.50088977658,5.60802119203
2.0,6.01752592963,4.89096623916
2.0,8.30902196232,4.11000065213
2.0,4.16601908208,5.37937415775
2.0,7.22418666803,2.84424048041
2.0,4.2726109852,7.43106351963
2.0,0.825767366398,6.61442267938
2.0,7.72574895988,3.98932300974
2.0,6.34895651283,8.52034265194
2.0,6.72351996732,6.5225538504
2.0,5.13297617183,5.90286224363
2.0,6.06753331594,3.7997903637
2.0,8.18099254024,6.19827055076
2.0,8.54833825439,4.22093581542
2.0,3.82965729146,1.56451962254
2.0,2.5039994321,6.108779788
2.0,6.60495927486,5.83213571599
2.0,6.17936159769,5.99816588638
2.0,4.38588783287,2.31384419769
2.0,3.91577593753,7.32815677117
2.0,6.15413019216,8.2805373497
2.0,3.91712948568,2.91423327246
2.0,0.899994308504,4.57348980145
2.0,5.33357681525,4.57337240268
2.0,2.05876029513,3.09068960683
2.0,6.42038935241,5.67307481392
2.0,8.25960761244,3.52661476875
2.0,5.13474647319,5.62113195748
2.0,5.41671656276,6.49438141125
2.0,5.13021721837,7.47985944077
2.0,0.791462238354,4.28745600694
2.0,2.28333938404,5.27243718465
2.0,10.0368350039,3.5033442381
2.0,2.54019462758,6.72071368967
2.0,6.86133117027,4.32992307849
2.0,7.08613516564,5.78418194199
2.0,6.83040045479,5.56270716557
2.0,5.38836909268,3.20792298406
2.0,7.27576363889,5.17809437538
2.0,3.00819319707,5.51666855629
2.0,3.75514467783,5.83103980136
2.0,0.745777732039,5.52628453258
2.0,8.0818607539,3.97170315627
2.0,0.517694138665,5.14200054811
2.0,6.64796762706,7.40297743073
2.0,8.33161126955,6.55620140999
2.0,3.22395608876,5.23106017076
2.0,4.98495847523,5.90955519037
2.0,4.40963292015,1.85475283127
2.0,3.73272561178,2.23895315005
2.0,5.90315429816,3.5518532651
2.0,6.89051338732,5.94202225918
2.0,2.96452105337,5.46420090624
2.0,0.4640145327,4.96680181185
2.0,5.4234123613,8.99381361265
2.0,3.88860970902,4.79853617997
2.0,4.57473338194,4.77415006788
2.0,3.46302283692,3.66940879219
2.0,9.51338144436,4.62269519128
2.0,4.39948335457,4.68015205213
2.0,3.29484753101,4.59557575027
2.0,4.64503697656,3.58119657483
2.0,5.41920665373,7.45684781481
2.0,3.25703092979,5.46735753666
2.0,5.72328616233,7.18779151388
2.0,1.81287120944,3.64400333751
2.0,4.67030664708,1.82105830739
2.0,6.0442049092,2.04016370972
2.0,5.27654693692,6.44371087718
2.0,5.66322104892,4.72189016965
2.0,5.78217744891,2.15092151609
2.0,1.74920115842,3.71124099402
2.0,3.39017236734,2.42256763216
2.0,5.43630273769,4.33482722162
2.0,10.3621073545,3.85246342887
2.0,9.35596584984,8.23346616527
2.0,4.2281758012,7.01038817393
2.0,6.49948825687,3.66715226857
2.0,2.23683019008,4.78947391907
2.0,5.82253538036,2.71027103532
2.0,6.76634167227,4.04502705028
2.0,4.52845630584,5.47199125844
2.0,0.407751837998,7.04221097646
2.0,1.73481660579,4.12229194073
2.0,2.31271772427,5.34509541492
2.0,1.03259584235,5.97932455058
2.0,2.60547049411,4.06644888929
2.0,6.87061098321,3.70335372427
2.0,3.93259573894,6.97700743563
2.0,6.24884669935,5.9814937758
2.0,3.49992248561,6.67021417045
2.0,4.82743083949,4.20621937864
2.0,5.12005519533,2.92188478909
2.0,1.33496663945,5.57026222645
2.0,10.7090884459,1.82146351627
2.0,2.58036226658,4.61308084664
2.0,5.01533049054,4.62361910064
2.0,2.06368807387,7.82885553656
2.0,2.83209572286,3.36995245106
2.0,9.41227576631,5.39426830159
2.0,3.3836247957,2.47734143245
2.0,3.94078755021,2.85887560075
2.0,7.70157427609,7.22075942405
2.0,5.28744376046,3.13047160548
2.0,1.90675311649,3.98368071498
2.0,4.19181267683,6.40657654037
2.0,4.15002914311,5.2815655935
2.0,4.55167416723,6.22886944362
2.0,5.38971035212,3.6952703461
2.0,6.57796498563,8.81631926733
2.0,2.47907417836,1.70357130182
2.0,5.71571434756,3.27260644274
2.0,3.84844973885,2.84613697105
2.0,4.43570517012,9.18978674349
2.0,1.12710861192,2.15511721836
2.0,4.584351994,6.00237020106
2.0,5.13783306479,5.0659444277
2.0,7.69787830596,4.02519111803
2.0,8.24305744857,4.77522810721
2.0,7.05288397655,7.38614868895
2.0,6.20639910434,8.8727096095
2.0,1.00309405598,3.06844080175
2.0,8.40802742553,7.64022420612
2.0,5.08315304066,5.11316328471
2.0,8.59341678219,6.02162669011
2.0,4.61765166616,4.20342682903
2.0,2.03488406357,2.55888476303
2.0,4.51008556755,5.88568754034
2.0,0.692244943408,7.07805811162
2.0,4.38174796855,8.25549922551
2.0,7.54895835375,5.63953374625
2.0,6.94823730364,2.56807670528
2.0,2.52776489233,6.32368985575
2.0,5.1036036717,7.00718447992
2.0,4.25471373107,2.08839248137
2.0,3.79223324835,4.44425576566
2.0,2.12237366206,8.08490174655
2.0,4.5287845623,3.2017779625
2.0,3.59989337389,5.51279134873
2.0,4.70344591789,5.18279973411
2.0,10.0024401616,4.58028533366
2.0,7.80026581491,5.34981318061
2.0,3.14921500658,4.1634997682
2.0,0.950740052118,6.15579195221
2.0,6.5803651368,6.25534360929
2.0,3.3306371642,5.49720797063
2.0,7.51973622256,7.64988933374
2.0,7.2285247125,8.54009581642
2.0,4.26775130878,4.45351882089
2.0,2.78962946426,5.59405018659
2.0,7.61223692824,7.4228759578
2.0,2.36000643165,7.28915381055
2.0,4.97995182462,3.71709325901
2.0,3.15926608237,5.63781784388
2.0,7.93468322617,6.687880306
2.0,4.2501515064,5.92735925184
2.0,5.01893482584,5.09928569751
2.0,4.36861976211,2.80321397203
2.0,2.88335561724,4.79892868444
2.0,5.97663559447,4.12404303618
2.0,5.16633323102,5.09169157287
2.0,2.70634928539,6.30302863198
2.0,3.71449259664,4.08468900208
2.0,8.19582441872,1.54212053888
2.0,7.32219549503,4.13238306845
2.0,8.42094817863,0.789791484781
2.0,2.51507244143,3.41545238151
2.0,7.29225909598,6.75085429748
2.0,6.06496734389,5.58140373279
2.0,2.34836911349,7.99613034233
2.0,5.33153810447,4.83960542623
2.0,3.70732368007,2.98007761075
2.0,4.02528103055,5.69816976434
2.0,4.15844838814,4.22627414898
2.0,5.97146193389,1.90034039826
2.0,2.22244526904,4.31526043465
2.0,2.87581935171,5.26969669963
2.0,4.44414752973,3.44629192089
2.0,0.536550549574,5.97756023199
2.0,5.48634045397,4.25268930458
2.0,6.71790227806,6.13355482202
2.0,7.6596359625,4.01785382569
2.0,4.55827270697,6.99481662239
2.0,8.45436903228,6.84651229321
2.0,6.3014332628,3.70823886019
2.0,5.21612419705,6.80180564702
2.0,4.23765087089,6.9089816715
2.0,5.08553495671,4.02871937265
2.0,0.510439445707,6.46611072055
2.0,7.64407272604,6.13217691465
2.0,5.58236775778,3.46278774775
2.0,5.59628626342,5.87207509069
2.0,6.59365490933,7.32255417384
2.0,2.47334850161,4.86120822671
2.0,1.66088998229,7.18477662627
2.0,7.19597393217,5.87205305803
2.0,3.65448344796,7.40011295071
2.0,5.806694737,5.27882681779
2.0,8.13326753112,3.58119637086
2.0,1.60180394644,5.20124619037
2.0,4.94047096516,5.27854326632
2.0,3.94186856491,3.65109694105
2.0,5.78190523762,8.98260197681
2.0,4.77382966309,3.7334579083
2.0,6.53920099219,2.57730363335
2.0,4.26623711472,3.86696855094
2.0,5.22968530233,7.96364770021
2.0,4.36769710012,5.41444619124
2.0,4.0418051519,4.88603230018
2.0,1.66945012126,3.33788371461
2.0,7.68571397888,4.16628359991
2.0,3.9605993916,5.9942642425
2.0,9.23296765211,6.2357712872
2.0,-0.838482736497,4.40542897407
2.0,5.08616786047,5.30351596645
2.0,8.04688860524,3.55521123355
2.0,6.7597469563,2.43782198791
2.0,2.33207906869,5.91868738882
2.0,3.38196268002,6.38798248273
2.0,4.22173505314,7.66365983776
2.0,9.56225384352,2.12829514389
2.0,6.47487855425,5.61957037366
2.0,8.10102204726,3.97575181147
2.0,3.59184388202,6.62542136035
2.0,4.31572460515,5.07047710496
2.0,4.06206283807,5.12727274121
2.0,2.85228882906,5.95066898058
2.0,2.12698070571,3.39390563207
2.0,5.12264529775,3.69671987241
2.0,8.25441640491,4.62787151231
2.0,6.78217555264,5.67192086464
2.0,6.72728546055,6.05417460474
2.0,2.55509432405,4.53749298308
2.0,4.92489180507,7.26403217573
2.0,7.3201004862,6.00736291052
2.0,2.94681170904,4.9904862176
2.0,4.39203419919,3.33604055456
2.0,7.2292316061,5.40062364091
2.0,3.95879460988,4.50652630825
2.0,3.23378389557,3.81701792879
2.0,4.3990575289,9.13421704411
2.0,3.55566259039,4.60287870959
2.0,4.90250462905,5.88850865104
2.0,3.73020675736,4.03582439162
2.0,2.5776662552,5.67317803505
2.0,5.30517654857,4.85274981236
2.0,4.50910873953,4.84209718525
2.0,0.423215353506,6.04911644667
2.0,5.29294010489,6.3407320887
2.0,3.3964597071,3.76796933357
2.0,3.57690075592,6.21492005178
2.0,5.99078550299,5.24607096641
2.0,4.18975707269,2.96725453032
2.0,5.55888768642,3.04685061826
2.0,5.46113714408,5.19995861247
2.0,4.2087620008,3.36579565653
2.0,4.16153871941,4.30036169572
2.0,2.9179477775,2.78159397712
2.0,1.49749251097,2.78288338088
2.0,3.94438082889,2.59115667036
2.0,4.67346488792,4.82199818979
2.0,7.42701531221,3.02262412238
2.0,1.97443106482,4.60197265321
2.0,5.21300841475,7.44293065659
2.0,4.5957724123,2.92437335879
2.0,5.58759245603,3.14696103658
2.0,4.97628869117,5.866554052
2.0,3.62461825212,1.06220356856
2.0,2.15842660292,4.87849277284
2.0,7.32203392116,7.13851253588
2.0,3.7835511003,5.18096202263
2.0,5.35952813936,4.60995918998
2.0,6.12975251,4.72749903821
2.0,3.99588197198,7.62315141123
2.0,5.38158371285,9.02983703407
2.0,6.28450444366,6.2556579027
2.0,2.30599876017,4.49498100051
2.0,4.41245779693,6.2454274625
2.0,8.39647649259,6.00291805825
2.0,3.05305167559,5.66601769724
2.0,3.75023977184,2.44216899908
2.0,7.86477448149,4.42656960268
2.0,5.91431491939,5.58095681434
2.0,6.14120732897,0.332074525176
2.0,3.96008109619,4.93360152446
2.0,1.67761445049,3.37554514566
2.0,7.21403058943,2.63129712061
2.0,7.10103520773,5.4933887683
2.0,2.02719138832,4.54338329923
2.0,4.04617311579,4.47731865725
2.0,1.19053601725,5.44251935496
2.0,5.46009182858,2.26828504512
2.0,5.49299054878,3.97704111145
2.0,7.50886898774,7.85846745367
2.0,8.28621707774,3.49067599882
2.0,2.7911378935,8.28182232584
2.0,0.720924986224,6.27173289469
2.0,6.27194852694,5.13350543222
2.0,2.70222092466,6.33902857643
2.0,5.18307939617,6.32115049318
2.0,8.58514938539,5.54970405573
2.0,7.29853340856,5.28491395321
2.0,4.7180695234,2.87414253619
2.0,6.38737719587,3.97524336717
2.0,7.30848623761,7.19400651707
2.0,5.78232993072,4.96474317583
2.0,5.85385471509,3.92577946932
2.0,9.12433520594,3.03732892017
2.0,5.57792722356,5.50194633996
2.0,5.13507513123,6.73563272209
2.0,4.21028129737,6.901285162
2.0,5.55792247032,6.63494680919
2.0,6.17110795059,4.39900267261
2.0,6.16414214296,6.63874444936
2.0,5.90748506523,3.49279509133
2.0,6.37957189531,8.91932892019
2.0,1.5610634784,4.69194385925
2.0,7.74344942093,1.81510047161
2.0,4.17696459895,5.71808578933
2.0,3.35504571952,5.81711482638
2.0,7.37201543483,4.38816681684
2.0,5.29231391834,3.39967484329
2.0,1.5940787526,5.61742124536
2.0,1.02005239864,5.58661242443
2.0,7.96686613917,5.91970546887
2.0,6.80122498428,2.90610771189
2.0,2.23218511676,2.24495643315
2.0,5.9492854018,4.48543770303
2.0,1.72689793603,2.58314823369
2.0,2.29940610792,6.34669497136
2.0,7.34353631416,5.17485943776
2.0,4.31009105227,5.25512950946
2.0,3.37833763684,7.62173707372
2.0,0.920577278036,8.2619375049
2.0,0.31310410727,6.33659875765
2.0,7.96309971322,3.86162963403
2.0,2.4545127918,5.02819057164
2.0,4.28993651204,2.98891808422
2.0,5.56291766785,4.46776254672
2.0,4.6778008742,7.6647062527
2.0,1.48451655669,2.74533601978
2.0,4.80126285421,5.55238948573
2.0,7.44153141799,5.54679811427
2.0,5.63242252155,4.48373480733
2.0,3.3774741474,3.66822244273
2.0,5.95061680206,6.16184456132
2.0,3.80093817359,5.01417239847
2.0,4.16296194306,4.686196469
2.0,5.26679206688,6.6210944539
2.0,5.68227073138,4.82936220482
2.0,3.42193566232,1.84839854747
2.0,1.98668322404,5.6044582352
2.0,3.81755858131,6.68162911517
2.0,7.12906318933,3.35379163207
2.0,4.12815296697,2.59270703521
2.0,1.77299075828,6.35061110009
2.0,2.14450520267,7.70408615207
2.0,7.25542293279,3.81161261056
2.0,5.35182948878,4.85246905195
2.0,0.859787295529,0.675779974641
2.0,6.59374003547,5.63270039
2.0,-0.171831772165,5.92763914643
2.0,2.43653282318,3.86486678762
2.0,1.88447706329,4.35906224994
2.0,7.0197986458,8.62546147303
2.0,4.48541847598,5.89776268861
2.0,5.2425287407,4.69676139699
2.0,6.91004793354,4.11410953853
2.0,5.71888326861,4.33057485216
2.0,4.95870531184,4.98475256556
2.0,5.87403790247,5.21779161385
2.0,0.678600044286,3.24700647199
2.0,5.24486255635,2.53466776497
2.0,6.42612692125,4.82163818849
2.0,6.75670269182,1.63696541837
2.0,5.79837183332,3.80449774002
2.0,1.97726465162,2.00999173753
2.0,-1.52386369812,2.53064050512
2.0,8.2841248451,6.10711819411
2.0,7.90918876841,4.63001714476
2.0,4.59345016054,6.27445023672
2.0,4.7640846149,8.9410536219
2.0,11.112942657,9.02993022871
2.0,8.21363545921,5.18547534929
2.0,1.93622279712,6.06963573119
2.0,7.22647310138,5.27568994985
2.0,8.4778566276,7.75753509265
2.0,7.45135962115,2.02377431682
2.0,7.54178032645,3.07908208416
2.0,6.78374837761,7.48429556876
2.0,2.85032328508,5.23786152317
2.0,0.270366685805,5.45521702511
2.0,5.8664190194,4.38666565441
2.0,7.14079348951,4.99461540672
2.0,5.03287156427,3.24057394673
2.0,5.14857926763,3.40900308129
2.0,3.55426046411,7.5066939204
2.0,3.80717045459,4.56743831752
2.0,5.12111470629,3.48636336674
2.0,9.03563354064,5.20577382238
2.0,6.14622195577,4.55672278774
2.0,7.36488067208,5.69389412175
2.0,5.41256067354,6.3065526833
2.0,5.94739488622,7.68029429668
2.0,6.31283960011,4.87650534449
2.0,7.72215171704,4.3324565277
2.0,2.89895884997,3.30668980319
2.0,2.29977680764,5.45590322672
2.0,8.26430592102,4.2489424344
2.0,7.38708733239,7.36290821695
2.0,9.23656285328,6.2004195962
2.0,3.24437606851,5.90727634928
2.0,5.81981985124,4.05656124765
2.0,5.41542321328,3.03235691734
2.0,2.98672755507,6.44625045723
2.0,8.16099026431,4.47643778035
2.0,7.91289445544,5.83720224763
2.0,7.19361610981,6.9403951997
2.0,-1.40891431548,1.98979362058
2.0,4.57894848207,3.90214036478
2.0,3.36082401584,7.37009594692
2.0,3.23818918344,1.1039368205
2.0,4.23963239272,4.34968548584
2.0,10.6394177133,4.79913066109
2.0,6.31103293031,6.54524558996
2.0,4.60905877957,5.52563494776
2.0,6.07424764149,4.5585323786
2.0,4.98150046437,4.54100904107
2.0,8.10832973364,5.91709780292
2.0,3.21227972486,5.20861826664
2.0,7.08413420537,1.57121405486
2.0,5.85581190597,3.05085414125
2.0,1.14971527556,2.28356167768
2.0,5.7310945856,5.66582736241
2.0,8.0683531899,3.20675111505
2.0,6.84320330645,3.52242892648
2.0,5.02466777631,4.69720397879
2.0,4.83231928691,6.24727283058
2.0,1.98924111081,2.55021533998
2.0,8.98337539784,5.16856416554
2.0,4.48181016755,7.05686495922
2.0,3.59839915227,5.61980815895
2.0,9.27200837607,5.70464193718
2.0,7.37955868157,2.66229015899
2.0,9.39870031663,3.17992249742
2.0,1.58151565688,3.90841335396
2.0,6.46745372431,6.24476605781
2.0,2.76001632871,3.04172620683
2.0,5.45724631396,0.942006060376
2.0,5.26633814446,6.77560525191
2.0,7.28919119437,5.79992439158
2.0,3.75219746753,7.17453372783
2.0,10.2404371651,6.04919486769
2.0,5.82853559185,8.64718488929
2.0,6.02163054131,3.42200980583
2.0,5.62586071798,5.04199905863
2.0,5.91813097687,4.84166477872
2.0,4.90137262451,5.2383285906
2.0,7.63635089308,8.53327311434
2.0,7.06571414543,4.03609169481
2.0,3.49083826637,6.75120505337
2.0,8.21305792536,6.77782140721
2.0,1.93897724217,4.12427144415
2.0,2.01894902367,6.58544266593
2.0,6.12734161754,5.07536018588
2.0,6.86904336053,4.47880627777
2.0,7.62549182941,4.40777365616
2.0,5.31645766101,3.63611942667
2.0,3.82519886761,4.39832716395
2.0,4.27012262021,3.98565636198
2.0,10.0530555201,5.23789713417
2.0,3.90118568723,9.04001477449
2.0,4.63115855484,5.70937390616
2.0,3.64877587241,4.08950304404
2.0,7.55170412512,3.22822785317
2.0,6.69769454849,7.71836609711
2.0,4.512141842,3.84759040629
2.0,6.49426635759,6.08807140799
2.0,4.30901374967,9.55952677617
2.0,1.03957534634,7.06275745301
2.0,7.65565107761,5.25377973009
