target,x,y,z
1.0,0.783790789337,1.69889610333,10.1089019556
1.0,-0.0203902834625,1.89933487145,9.39054990594
1.0,0.324361164047,2.31305168572,9.58442167027
1.0,0.112744834561,1.89562065712,10.0255019379
1.0,-0.455987980044,1.77408442989,9.78229283403
1.0,-0.330654542947,1.73312854655,10.118077805
1.0,-0.744598490873,1.88522117794,9.68437470173
1.0,-1.00470406398,2.08999645173,9.31258029101
1.0,-1.32476491063,1.58105040571,9.55383834413
1.0,-1.40314379765,1.48820804842,9.57913597068
1.0,-1.60261709426,0.593664826011,10.2433306671
1.0,-1.78498637169,0.932068466363,9.65045956226
1.0,-1.86375205702,0.718293413438,9.67328366546
1.0,-2.00056717221,0.69741234452,9.40684471509
1.0,-1.69919614351,0.533430523804,9.68574417016
1.0,-1.65672505211,-0.0365323246099,10.07871373
1.0,-1.86915585475,-0.364561585057,9.94529440297
1.0,-1.67001268014,-0.285593393979,9.79082138035
1.0,-1.86754207267,-0.369481329732,9.38122867451
1.0,-1.7854944507,-0.816215040391,9.59741811832
1.0,-1.3258952423,-1.34400250337,10.2604970314
1.0,-0.741414068711,-0.895751653936,10.0658130773
1.0,-1.32906434375,-1.57147339746,9.82157718045
1.0,-0.707151031251,-1.81626891165,10.359820935
1.0,-0.632739195398,-1.73651006436,10.0350259912
1.0,-1.31053619001,-1.23811985353,8.55344077781
1.0,-0.592826088932,-1.92948770008,9.67598207531
1.0,0.0273409293738,-2.08191479003,10.1854151709
1.0,0.346542749682,-2.07524426171,10.2623070926
1.0,0.523633403053,-1.82764212959,9.98739029763
1.0,0.958787263299,-1.99706013397,10.4220112308
1.0,0.48194255978,-1.90767083529,9.72295819625
1.0,1.09063353351,-2.06110710109,10.3914908176
1.0,1.25978005499,-0.873423371576,9.32005795446
1.0,1.14362686444,-1.00258431875,9.32170237053
1.0,1.8321135618,-1.50767414085,10.5456268893
1.0,1.78154781661,-0.717771577066,9.77673979788
1.0,1.79481149638,-0.0889417626523,9.27286036331
1.0,1.37274723825,-0.898881499422,9.81076844162
1.0,1.43921073962,0.0285252968392,9.13583993755
1.0,2.89833769694,-0.366363960216,10.4651852938
1.0,2.68608604543,0.195638984431,10.0218903624
1.0,2.51700677216,0.646994504551,9.76636182049
1.0,2.38689857115,0.894805932971,9.78154606535
1.0,2.65274095411,0.88662202677,10.4706806446
1.0,1.9441371579,1.30409977437,9.77517192809
1.0,2.36998916751,1.47681475364,10.4675628064
1.0,1.95544156654,1.75540603302,10.2154385118
1.0,1.60446537113,1.85905966777,10.1966359824
1.0,0.982072510145,2.46472487458,9.39235163155
1.0,1.23921110638,2.67053139619,9.84872744011
1.0,0.309917232248,2.44951334917,9.52038404882
1.0,0.260050741358,2.68125882507,9.58760752386
1.0,-0.411551447996,2.61039397855,9.29911285471
1.0,-0.150765611783,2.32203627524,10.1189870312
1.0,-1.01194404686,2.20633496432,9.59846324572
1.0,-1.12429145639,2.33750742554,9.5305753581
1.0,-1.45374321261,1.78917569988,9.87299893783
1.0,-1.81222416667,1.71956028558,9.65364225135
1.0,-1.29671173382,1.83015505974,10.0729389199
1.0,-2.17244172165,1.27364657034,9.71274005181
1.0,-1.81426015179,1.37718335515,9.87169667117
1.0,-2.55269563775,1.52148998519,8.8400631253
1.0,-2.42655371757,0.512662619575,9.77528344678
1.0,-2.95843193361,0.455131285204,9.05347703785
1.0,-2.70453009259,-0.175087370796,9.64632607858
1.0,-2.94475490401,-0.229336490978,9.12985587671
1.0,-2.54503474163,-0.514925057279,9.45065385997
1.0,-2.22204394761,-1.21843584322,10.0843711925
1.0,-2.33321963157,-1.10764562671,9.44753571406
1.0,-2.08476409044,-0.97413697087,9.1320638085
1.0,-1.96651915184,-1.8678103681,9.70479523044
1.0,-1.29600626095,-1.84975758951,9.9162195342
1.0,-1.28669485023,-1.91525718067,9.55509418991
1.0,-1.27036401906,-2.60954819662,9.84174717015
1.0,-0.876607470095,-2.67938262732,9.90001623585
1.0,-0.360805202707,-2.65335521768,10.0095018303
1.0,-0.0742361638795,-2.51748229001,9.8109326464
1.0,-0.256826562401,-2.76575995869,9.56388113606
1.0,0.782559349629,-2.28026078524,9.84648269324
1.0,0.504885256217,-2.40563105838,9.46862128896
1.0,1.10130464696,-2.14102638444,9.62415959598
1.0,0.907338554992,-2.79990219444,9.96485124848
1.0,1.21021451717,-1.764884963,9.16250726792
1.0,1.52403144525,-1.24991216372,8.94627005754
1.0,2.25962202664,-1.37078592504,9.84301203414
1.0,2.31041619323,-1.10535493005,9.72337725342
1.0,2.35148921938,-0.376733208028,9.18405829666
1.0,2.37856721606,-0.320375055622,9.35390026641
1.0,2.17562220258,-0.406663997305,9.48412161058
1.0,3.62092345305,-0.337714063017,10.3810395144
1.0,2.53124124113,0.275981902882,9.08890757844
1.0,2.8591643664,0.727329744642,9.41891069772
1.0,2.97758380982,0.945359302729,9.8077664239
1.0,3.04222541771,1.83546420161,9.49811137906
1.0,2.58012520901,1.64887118952,9.75762846459
1.0,2.07751306199,2.25822044288,9.19147827147
1.0,1.57711933701,2.1591040823,9.3381999845
1.0,1.37353712607,2.67447238751,9.16080289193
1.0,0.756530818148,2.71574710499,9.02909766115
1.0,0.701465705504,2.80715264773,9.38592916334
1.0,0.0672085076043,2.68010623378,9.35081755945
1.0,0.493929388866,3.25567134762,9.63543178036
1.0,0.276949214877,3.16742479552,9.89468690681
1.0,-0.248613478021,3.0303961658,9.8425592667
1.0,-0.796969190545,2.78134099424,9.82278286401
1.0,-1.08447071256,2.59068099754,9.94417939213
1.0,-2.13108246707,2.69274868603,8.94901365741
1.0,-2.07083921269,2.70244405275,9.08593235615
1.0,-2.21641414318,2.2155632001,9.44510545182
1.0,-2.67510347632,1.8137735585,9.33728780546
1.0,-2.96946764593,1.37420139339,9.36359491147
1.0,-2.83943774116,1.45123401961,9.23158160568
1.0,-3.09083590871,0.877676141509,9.30553581077
1.0,-3.17991953618,0.37988653695,9.40675174781
1.0,-3.11146528937,-0.0957807499846,9.58894309941
1.0,-2.9753309967,-0.444321040468,9.66294943535
1.0,-2.85776696472,-0.669571960192,9.55282800203
1.0,-2.5973711073,-1.52721334996,10.1827965726
1.0,-2.7800542342,-0.999764582033,8.95715305222
1.0,-2.76260066019,-2.16838686246,9.60839602827
1.0,-1.90267727066,-2.166775881,9.92098040053
1.0,-2.24046464016,-2.51242676756,9.38081846895
1.0,-1.75749082638,-2.36572759192,9.17540418513
1.0,-1.22461839494,-2.80485282665,9.62058356584
1.0,-0.624309708514,-3.04059673045,9.95298833555
1.0,-0.864334393916,-3.3622057545,9.56203010489
1.0,-0.0452600108518,-3.26148711346,9.8463932633
1.0,0.135618720921,-3.50895306254,9.88613273985
1.0,0.615381312523,-3.19650050188,9.71634727794
1.0,0.761325377628,-3.33932576553,9.72484164086
1.0,1.27967502868,-2.95075883417,9.63558555082
1.0,1.36413949788,-2.49583248187,9.11077188999
1.0,2.14108563972,-2.70746293981,10.0121154996
1.0,1.78365386567,-2.32980047856,9.25828138533
1.0,2.4471764544,-1.97055354893,9.61260551659
1.0,3.0294323163,-1.45283911493,9.79519527252
1.0,2.74229201794,-1.31477055541,9.5541747905
1.0,2.99220114622,-0.197070671217,8.93381063814
1.0,3.03157998368,-0.379354679877,9.4622402003
1.0,4.10119605233,0.11789516608,9.60230064379
1.0,3.7894678858,0.248451551151,9.64992755465
1.0,3.43898961374,0.771630580072,9.31643201455
1.0,3.53785797703,1.20116542617,9.56766754107
1.0,3.1600528049,1.96576001443,9.0397423862
1.0,3.0205094782,2.46096866445,9.04235678966
1.0,2.83855957444,2.46580512461,9.50578710756
1.0,2.82939158235,2.95172021041,9.66352708831
1.0,2.11714674291,3.2302236499,9.31792325756
1.0,1.4291067771,3.72111064357,8.76629812214
1.0,0.940252404498,3.08874534423,9.50938533919
1.0,0.836168564412,3.4288112778,9.62764021803
1.0,0.433088472418,4.18027359305,8.98947034691
1.0,-0.328594904186,3.76500910374,9.10525661988
1.0,-0.263731148292,3.52551736726,9.81036802428
1.0,-1.31230062751,3.34589803953,9.27441077447
1.0,-1.22613783988,3.21961537297,9.74683993926
1.0,-2.3625948121,3.40156197114,8.6113149406
1.0,-2.27788794146,3.20837917323,8.99209685731
1.0,-2.43246803668,2.50278130587,9.56439952451
1.0,-3.25122318385,2.10390437034,9.08386351913
1.0,-3.12821148273,1.38667708888,9.78245766042
1.0,-3.68536865791,1.33674969902,9.05482754867
1.0,-3.44570089106,1.01141820309,9.32414332599
1.0,-3.70326349964,1.07484041083,8.63685024981
1.0,-3.83501786393,-0.188704484592,9.33747879865
1.0,-3.81824646347,-0.906789803901,9.58311261225
1.0,-3.73755588327,-0.987598438373,9.20503552391
1.0,-3.46175481335,-1.13248537353,9.04429465546
1.0,-2.86040572312,-2.01040048239,9.90943760865
1.0,-3.06869688323,-2.11220940602,9.16581700841
1.0,-2.76087374609,-2.43189668818,9.14320982678
1.0,-2.20398815443,-2.43252557293,9.04786982892
1.0,-1.93705955644,-3.79229675916,10.0292637478
1.0,-1.97122674653,-3.69891787816,9.27412697695
1.0,-1.03315804781,-3.70356793786,9.616857662
1.0,-0.536108636835,-3.58756884057,9.43497512025
1.0,-0.872069027542,-3.81076335807,8.80520040974
1.0,0.00721392999239,-3.4665654064,8.87734588061
1.0,1.05369170048,-3.29188594399,9.3475673982
1.0,1.23411016245,-3.56220476523,9.46441733015
1.0,1.74209499847,-3.5252345264,9.6744942878
1.0,1.49031896767,-3.45960758179,9.17321436115
1.0,2.51035074045,-3.1894891397,9.81920834267
1.0,2.48681496359,-2.23928706615,8.8231459563
1.0,2.92374164523,-2.35759483992,9.43800240386
1.0,3.35320645206,-1.87712453069,9.52762609911
1.0,3.54885678941,-1.74891643538,9.81448918298
1.0,3.42611946629,-0.961308912515,9.19889992833
1.0,3.38554539618,-0.142790161497,8.70525368203
1.0,4.09728873467,-0.0682464760388,8.95897957357
1.0,4.39618907652,1.0539454079,8.70233321706
1.0,4.26307756639,1.27016552014,8.97776766917
1.0,3.7527805735,1.75686752308,8.65381267686
1.0,3.97287884257,2.24700280324,9.09449403749
1.0,3.35422344587,2.27268103757,9.18735603966
1.0,2.91829632682,2.98426368944,8.79190491725
1.0,2.96281582791,2.89860852366,9.67715284035
1.0,2.07969796256,3.80112503022,8.63771043081
1.0,1.94580019407,3.81810202174,9.21239035925
1.0,1.56681197536,4.2397107675,9.10527996189
1.0,0.483199330128,4.11314568517,8.79872521883
1.0,0.430085990448,4.22155738604,9.2344509756
1.0,-0.435905059773,4.32585588722,8.79876073222
1.0,-1.03888146255,4.0401926104,8.9449730094
1.0,-1.32094887808,3.81436749324,9.27387953695
1.0,-1.50820440212,3.54391591893,9.65777995777
1.0,-2.07344308937,3.29579435172,9.55218526607
1.0,-2.67346453555,3.05813892684,9.3088272728
1.0,-3.37131273865,3.19286567639,8.50087102013
1.0,-3.90656432867,2.43875924898,8.64956737089
1.0,-4.1246498711,1.74779585687,8.9586148685
1.0,-4.03773604653,1.49982040744,9.03858301196
1.0,-3.85210525062,1.09820307735,9.28383541765
1.0,-4.33295538767,0.427692420371,9.04981364434
1.0,-4.16616301287,0.0154911664702,9.13011336569
1.0,-4.36231321611,-0.484383063199,8.86798860983
1.0,-4.13502824338,-1.30819711327,9.29499871498
1.0,-4.31370849133,-1.86999005762,9.00561464983
1.0,-3.59156376455,-2.05616993878,9.20362959162
1.0,-3.23399553284,-2.83183042879,9.59992641023
1.0,-3.29471601927,-2.70049852779,8.65592997402
1.0,-2.63866200578,-3.02895015561,8.88532602292
1.0,-2.29571390514,-3.78624465378,9.23918995975
1.0,-1.72579347254,-3.47502208678,8.77199901527
1.0,-1.7930800689,-4.1332660001,8.6689934854
1.0,-0.953881624296,-4.09166789979,8.81549007569
1.0,-0.739005744662,-4.37079194428,8.71150323891
1.0,0.18387544449,-4.45446062452,9.18260440212
1.0,1.28302619784,-4.50774373932,9.87056341632
1.0,1.23296597877,-3.96839600222,8.89497208905
1.0,1.80778838506,-3.88038178615,9.07997256803
1.0,1.84275345685,-3.68442629986,8.70630497175
1.0,2.07153058776,-2.93384963997,8.06430944123
1.0,2.88540666552,-3.15673365838,9.07524835994
1.0,3.50629770445,-2.41300805538,9.02137424564
1.0,3.72011706151,-2.1080326152,9.09287379298
1.0,3.90701323412,-1.36327884679,8.78880442867
1.0,4.34562708661,-0.82356448832,9.02862641493
1.0,4.04993351763,0.0145428235516,8.3175111785
1.0,5.14606730076,-0.0772081456972,9.17226604926
1.0,4.71216429539,0.424823631795,8.87747615151
1.0,4.36870440578,1.00767238072,8.65807473331
1.0,4.53267791133,1.4852730898,9.1059800219
1.0,3.96673219326,2.44300574995,8.38646174312
1.0,4.14969255087,3.05072244675,8.79582386394
1.0,3.58012102743,3.13383909424,8.99407128385
1.0,3.18313810223,3.47412940375,9.11114459341
1.0,2.4566656237,4.35998548726,8.34311361329
1.0,2.14186733601,4.47497291681,8.73427491759
1.0,1.39403263455,4.64524002309,8.60083585247
1.0,0.836501675267,4.72901440601,8.69554690088
1.0,0.4620745319,4.93864849235,8.78726004211
1.0,-0.214259142396,5.03075357228,8.62370706235
1.0,-0.876307141922,4.8609041743,8.65597588576
1.0,-1.67733707144,4.35910433967,8.79253207485
1.0,-1.86812816605,4.21911965769,9.08196515249
1.0,-2.4517357058,4.14013351391,8.816676105
1.0,-3.07058605077,3.61918129666,8.85343259078
1.0,-3.81847152388,3.25200311508,8.50058074386
1.0,-3.84255892153,2.95265388045,8.69646000423
1.0,-4.29737316225,2.82731774866,8.18161194081
1.0,-4.37028895682,1.82296188381,8.82461511422
1.0,-4.49397110096,1.49205013274,8.64488509916
1.0,-4.78566266527,0.534660168395,8.83119755869
1.0,-4.64251751658,0.367614549959,8.57712861609
1.0,-4.97781641654,-0.574904173158,8.54410466458
1.0,-5.18060782313,-1.30206608905,8.3623341396
1.0,-4.41326810619,-1.66052194932,8.72721641533
1.0,-3.76274722261,-2.27830574062,9.1918234309
1.0,-3.68730739486,-3.12951311658,9.28465057865
1.0,-3.52371079997,-3.34686672317,8.81479485598
1.0,-3.35488639264,-3.53107428108,8.31343916348
1.0,-2.88163635058,-3.78368672915,8.19479282575
1.0,-2.28983775216,-4.39247398752,8.57405361071
1.0,-1.07571416522,-4.76339106229,9.37389263119
1.0,-1.21316914568,-4.3705423936,8.10688133466
1.0,-0.701660268685,-5.10781960505,8.67906032773
1.0,0.497562728712,-4.85846122324,9.02307809603
1.0,0.490866711406,-4.67992284532,8.31230199596
1.0,1.48761783173,-4.76264739133,8.95482081626
1.0,1.80056299778,-4.45824633595,8.62187703422
1.0,2.65604951122,-3.84322348294,8.62170177147
1.0,3.10734109809,-3.45853563225,8.55230673176
1.0,3.67323521127,-2.95417401148,8.58462320632
1.0,3.76293429759,-3.04580036483,8.84397567378
1.0,3.84984858241,-2.23606375519,8.30519413528
1.0,4.72624575654,-1.4257741198,8.65845672388
1.0,4.7730676596,-1.63347166347,9.29872146181
1.0,4.74140460937,-0.560931634164,8.67277663952
1.0,5.20867036917,0.198115910073,8.09952223256
1.0,5.52869254011,0.726437550382,8.60433960593
1.0,5.19077833402,1.34029115183,8.43883315172
1.0,5.11320415425,1.80291351603,8.74565521311
1.0,4.41178641843,2.90878457697,7.83279780694
1.0,4.38830725709,3.43072902011,8.21512694052
1.0,4.42369445994,3.90720308484,8.72049776083
1.0,2.77207313746,3.88585532473,8.0404757319
1.0,3.17378621193,4.41825761769,8.8488610345
1.0,2.3500698271,4.76159731145,8.59490769078
1.0,1.12416841937,5.09899582563,7.90435311958
1.0,1.0087023082,5.4492316365,8.25728938192
1.0,-0.0865833810941,5.64225134772,7.72061765577
1.0,-0.663624186747,5.69305172526,7.76556392469
1.0,-0.979787590529,5.07545216955,8.6503417875
1.0,-1.51534125284,4.60454044241,9.07040548774
1.0,-2.31284751241,4.86075694109,8.39511593032
1.0,-2.96310176889,4.54152010266,8.33029720256
1.0,-3.37468238163,4.17449147768,8.43551553204
1.0,-3.85805872647,3.88124936576,8.27636366701
1.0,-4.16811531384,3.13788517617,8.62137757197
1.0,-4.71552704884,2.84334975369,8.16232253176
1.0,-4.73951461083,1.96818256018,8.69268667524
1.0,-5.25828526592,1.47054587416,8.24115478785
1.0,-4.96431379894,0.483279590224,8.98919295117
1.0,-5.77347396897,0.0114318200936,8.02427965788
1.0,-5.60788645032,-0.556368700071,8.0455531189
1.0,-4.81117961047,-1.29654094415,8.79702304404
1.0,-5.1355467678,-1.99638511588,8.32617015121
1.0,-4.73618348402,-2.63211163131,8.46734291136
1.0,-4.58607008009,-3.45687858823,8.51480243564
1.0,-4.0060893536,-3.91396461007,8.60555572428
1.0,-3.16066272873,-3.90155237352,8.48827285048
1.0,-3.15178631971,-4.10890892876,7.76519633421
1.0,-2.35034556052,-5.20422359874,8.74842854004
1.0,-2.15741987809,-5.10175768321,7.96554356336
1.0,-1.19141699324,-5.45313971033,8.4635214369
1.0,-0.0157926573649,-5.24181049956,8.67525668542
1.0,0.26392344425,-5.50537911882,8.54468499575
1.0,0.958161850678,-5.32391150984,8.47291920875
1.0,1.31078317288,-5.41653985609,8.43216127787
1.0,2.46389882834,-4.26342070511,8.05233603919
1.0,2.75322711398,-4.6006662372,8.41125792188
1.0,3.2165874968,-4.16538986263,8.28807656108
1.0,4.02771787218,-3.53954419956,8.44086560057
1.0,4.21601149622,-3.09472780508,8.27112881096
1.0,4.83710504639,-2.52777566687,8.52997057616
1.0,4.92907162109,-2.03286898883,8.44642021965
1.0,5.23280761099,-1.11938013926,8.26571463235
1.0,5.07945990721,-0.573749832337,8.0986819375
1.0,6.00169516501,-0.171523609904,8.38998532765
1.0,6.10404603562,1.20723997728,7.89584991688
1.0,5.53345090978,1.72451399318,7.67049639151
1.0,5.45123478135,2.07075980275,8.17119976395
1.0,5.47466148551,2.786737463,8.45982515446
1.0,4.65896478461,3.46195767666,7.98663755001
1.0,4.40233183327,4.03760140651,8.19260919127
1.0,3.82826716632,4.74076674764,7.95778929732
1.0,3.34956509037,4.8463995106,8.40360357605
1.0,2.4691549217,5.39535617278,7.97589524567
1.0,1.81269942699,5.64376296564,8.02842007996
1.0,1.601918656,5.88100806581,8.47842666986
1.0,0.351418308614,6.2429884981,7.69047551913
1.0,-0.348331424916,5.59593398157,8.37581693776
1.0,-1.17504288553,5.5827157678,8.20223983733
1.0,-2.27772761731,5.50856964531,7.70541524159
1.0,-2.18399976181,5.55299391271,8.16985375154
1.0,-2.73159916584,4.44619669224,9.02106710003
1.0,-3.71779428383,4.72808069246,7.91728352673
1.0,-3.70798650995,3.87337690449,8.81578223043
1.0,-4.58429932756,3.22354231327,8.49244728788
1.0,-4.62997019188,2.73284214322,8.71130196142
1.0,-5.19893508712,2.21081995065,8.31243000872
1.0,-5.71309459101,1.37510534419,8.16184575938
1.0,-6.05195712402,0.489227884495,8.12394961421
1.0,-5.97959785792,-0.115746666355,8.11281569828
1.0,-5.85200011025,-0.399256043785,7.74274498553
1.0,-5.24647263112,-1.53753443778,8.62497008551
1.0,-5.72030252819,-2.49948778925,8.18468371985
1.0,-5.11749757354,-2.80779338959,8.11518216329
1.0,-4.53377742396,-3.67579739105,8.54954109463
1.0,-4.43998269882,-3.9280007323,7.85744904826
1.0,-3.8384694887,-4.36904832902,7.85754957736
1.0,-3.00493286123,-5.07675904458,8.36839005617
1.0,-2.5507392751,-5.45044822249,8.19415305089
1.0,-1.79934516912,-5.1554219784,7.69247626692
